# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Bat hepacivirus	KC796090	NC_031947	KC796090	Bat hepacivirus isolate PDB-452 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Bovine hepacivirus	KP265943	NC_026797	KP265943	Bovine hepacivirus isolate GHC25 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Equine hepacivirus JPN3/JAPAN/2013	AB863589	NC_024889	AB863589	Equine hepacivirus JPN3/JAPAN/2013 gene for polyprotein, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Guereza hepacivirus	KC551802	NC_031950	KC551802	Guereza hepacivirus isolate GHV-2 BWC04, partial genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus A (Non-primate hepacivirus NZP1)	KP325401		KP325401	Non-primate hepacivirus NZP1, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus B (Hepatitis GB virus B)	U22304		U22304	Hepacivirus B polypeptide gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus ED43)	GU814265		GU814265	Hepatitis C virus ED43 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 1)	AF009606	NC_004102	AF009606	Hepatitis C virus subtype 1a polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 2)	AF177036	NC_009823	AF177036	Hepatitis C virus subtype 2a strain HC-J6CH clone pJ6CF, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 3)	D17763	NC_009824	D17763	Hepatitis C virus (isolate NZL1) genomic RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 4)	Y11604	NC_009825	Y11604	Hepatitis C virus type 4a RNA for HCV polyprotein.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 5a)	Y13184	NC_009826	Y13184	Hepatitis C virus genotype 5a RNA for HCV polyprotein.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 6)	D84262	NC_009827	D84262	Hepatitis C virus (isolate Th580) genomic RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 6a)	Y12083		Y12083	Hepatitis C virus genotype 6a RNA for HCV polyprotein.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus genotype 7)	EF108306	NC_030791	EF108306	Hepatitis C virus QC69 subtype 7a, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus HC-J6)	D00944		D00944	Hepatitis C virus genomic RNA for polyprotein, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus straub H77)	AF011751		AF011751	Hepatitis C virus strain H77 pCV-H77C polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus C (Hepatitis C virus subtype 1a)	M62321		M62321	Hepatitis C virus subtype 1a, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus E (Rodent hepacivirus)	KC815310	NC_021153	KC815310	Hepacivirus E isolate RHV-339, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus F (Rodent hepacivirus)	KC411784		KC411784	Hepacivirus F isolate Hepacivirus/NLR07-oct70/NEL/2007 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus G (Norway rat hepacivirus 1)	KJ950938	NC_025672	KJ950938	Hepacivirus G isolate NrHV-1/NYC-C12 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus H (Norway rat hepacivirus 2)	KJ950939	NC_025673	KJ950939	Hepacivirus H isolate NrHV-2/NYC-E43 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus I (Rodent hepacivirus isolate Hepacivirus/SAR-3/RSA/2008)	KC411806		KC411806	Hepacivirus I isolate Hepacivirus/SAR-3/RSA/2008 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus J (Rodent hepacivirus isolate Hepacivirus/RMU10-3382/GER/2010)	KC411777		KC411777	Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus K (Bat hepacivirus isolate PDB-829)	KC796074		KC796074	Hepacivirus K isolate PDB-829 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus L (Bat hepacivirus isolate PDB-112)	KC796077	NC_031916	KC796077	Hepacivirus L isolate PDB-112 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus M (Bat hepacivirus isolate PDB-491.1)	KC796078		KC796078	Hepacivirus M isolate PDB-491.1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepacivirus N (Bovine hepacivirus isolate BovHepV_463/Ger/2014)	KP641127		KP641127	Hepacivirus N isolate BovHepV_463/Ger/2014 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Hepacivirus	Flaviviridae	Hepatitis GB virus B	AF179612	NC_001655	AF179612	Hepatitis GB virus B polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Human pegivirus 2	KT427414	NC_027998	KT427414	Human pegivirus 2 isolate UC0125.US polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Norway rat pegivirus	KJ950934	NC_025679	KJ950934	Norway rat pegivirus isolate NrPgV/NYC-E13 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus A)	U94421	NC_001837	U94421	Hepatitis GB virus A strain Alab polyprotein precursor, complete cds, and complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C variant troglodytes)	AF070476		AF070476	GB virus C variant troglodytes, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	AB003289		AB003289	GB virus C gene for polyprotein, complete cds, isolate: CG01BD.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	AB003292		AB003292	GB virus C gene for polyprotein, complete cds, isolate: G05BD.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	AB021287		AB021287	Hepatitis G virus gene for polyprotein, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	AY196904		AY196904	Hepatitis G virus isolate 765, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	AY949771		AY949771	GB virus C/Hepatitis G virus isolate D50 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	D87713		D87713	Hepatitis GB virus C genomic RNA, complete sequence, strain: K2141.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	U45966		U45966	Hepatitis G virus isolate R10291, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus A (GB virus C)	U63715		U63715	Hepatitis GB virus C polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus B (GB virus D)	GU566734	NC_030291	GU566734	GB virus D strain 68 polyprotein precursor, gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus C (GB virus C)	U44402	NC_001710	U44402	Hepatitis G virus, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus D (Theiler's disease-associated virus)	KC145265		KC145265	Theiler's disease-associated virus isolate HorseA1_serum, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus E (Equine pegivirus 1)	KC410872	NC_020902	KC410872	Equine Pegivirus 1 isolate C0035, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus F (Bat pegivirus)	KC796080		KC796080	Bat pegivirus isolate PDB-1698 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus G (Bat pegivirus)	KC796076		KC796076	Bat pegivirus isolate PDB-620 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus H (Human hepegivirus)	KT439329		KT439329	Human hepegivirus isolate AK-790 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus I (Bat pegivirus)	KC796088		KC796088	Bat pegivirus isolate PDB-1715 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus J (Rodent pegivirus)	KC815311	NC_021154	KC815311	Rodent pegivirus isolate CC61, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Pegivirus K (Porcine pegivirus)	KU351669	NC_034442	KU351669	Porcine pegivirus isolate PPgV_903/Ger/2013 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pegivirus	Flaviviridae	Simian pegivirus	KF234501	NC_024377	KF234501	Simian pegivirus isolate SPgVkrc_RC08 polyprotein precursor, gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Atypical porcine pestivirus 1	KU041639	NC_030653	KU041639	Atypical porcine pestivirus 1 isolate Bavaria S5/9 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Border disease virus	AF037405	NC_003679	AF037405	Border disease virus strain X818, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Bovine viral diarrhea virus 1	M31182	NC_001461	M31182	Bovine viral diarrhea virus 1-NADL, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Bovine viral diarrhea virus 2	AF002227	NC_002032	AF002227	Border disease virus strain C413, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Bovine viral diarrhea virus 3 Th/04_KhonKaen	FJ040215	NC_012812	FJ040215	Bovine viral diarrhea virus 3 Th/04_KhonKaen, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Classical swine fever virus	AF326963	NC_002657	AF326963	Classical swine fever virus strain Eystrup, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Norway rat pestivirus	KJ950914	NC_025677	KJ950914	Norway rat pestivirus isolate NrPV/NYC-D23 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Pestivirus giraffe-1 H138	AF144617	NC_003678	AF144617	Pestivirus giraffe-1 H138 complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Pestivirus strain Aydin/04-TR	JX428945	NC_018713	JX428945	Pestivirus strain Aydin/04-TR, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Porcine pestivirus isolate Bungowannah	EF100713	NC_023176	EF100713	Porcine pestivirus isolate Bungowannah, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Pestivirus	Flaviviridae	Pronghorn antelope pestivirus	AY781152	NC_024018	AY781152	Pronghorn antelope pestivirus, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Anopheles flavivirus variant 1	KX148546	NC_031327	KX148546	Anopheles flavivirus variant 1, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Culiseta flavivirus	KT599442	NC_030290	KT599442	Culiseta flavivirus strain 502-13, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Ilomantsi virus	KC692067	NC_024805	KC692067	Ilomantsi virus isolate M0724 polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Lammi virus	KC692068	NC_024806	KC692068	Lammi virus isolate M0719 polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Nhumirim virus	KJ210048	NC_024017	KJ210048	Nhumirim virus strain BrMS-MQ10, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Flaviviridae		Unassigned	Flaviviridae	Nienokoue virus	JQ957875	NC_024299	JQ957875	Nienokoue virus isolate B51/CI/2004, complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Hepeviridae		Orthohepevirus	Hepeviridae	Orthohepevirus A (Hepatitis E virus)	L08816	NC_001434	L08816	Hepatitis E virus ORF1, ORF2, ORF3,complete cds's; methyltransferase, Y domain, papain-like protease, poly-proline hinge, X domain, helicase and RNA-directed RNA polymerase genes, partial cds's.	vertebrates
IV_+ssRNAviruses	Unassigned	Hepeviridae		Orthohepevirus	Hepeviridae	Orthohepevirus B (Avian hepatitis E virus)	AY535004	NC_023425	AY535004	Avian hepatitis E virus, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Hepeviridae		Orthohepevirus	Hepeviridae	Orthohepevirus C (Hepatitis E virus rat/R63/DEU/2009)	GU345042		GU345042	Hepatitis E virus rat/R63/DEU/2009, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Hepeviridae		Orthohepevirus	Hepeviridae	Orthohepevirus D (Bat hepevirus)	JQ001749	NC_018382	JQ001749	Orthohepevirus D isolate BatHEV/BS7/GE/2009, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Hepeviridae		Piscihepevirus	Hepeviridae	Piscihepevirus A (Cutthroat trout virus)	HQ731075	NC_015521	HQ731075	Cutthroat trout virus isolate Heenan88, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Luteoviridae		Enamovirus	Luteoviridae	Alfalfa enamovirus 1	KU297983	NC_029993	KU297983	Alfalfa enamovirus-1 isolate Manfredi, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Enamovirus	Luteoviridae	Pea enation mosaic virus 1	HM439775		HM439775	Pea enation mosaic virus-1 strain ID hypothetical 34 kDa protein, RdRp, hypothetical protein, aphid transmission protein, and coat protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Enamovirus	Luteoviridae	Pea enation mosaic virus 1	L04573	NC_003629	L04573	Pea enation mosaic virus-1 polymerase gene, partial cds; coat protein gene, complete cds; and unknown genes.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Barley yellow dwarf virus-GAV	AY220739	NC_004666	AY220739	Barley yellow dwarf virus - GAV, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Barley yellow dwarf virus-kerII	KC571999	NC_021481	KC571999	Barley yellow dwarf virus Ker-II isolate K439, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Barley yellow dwarf virus-MAV	D11028	NC_003680	D11028	Barley yellow dwarf virus (ISOLATE MAV-PS1) genomic RNA, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Barley yellow dwarf virus-PAS	AF218798	NC_002160	AF218798	Barley yellow dwarf virus-PAS PAV-129, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Barley yellow dwarf virus-PAV	X07653	NC_004750	X07653	Barley yellow dwarf virus - PAV genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Bean leafroll virus	AF441393	NC_003369	AF441393	Bean leafroll virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Rose spring dwarf-associated virus	EU024678	NC_010806	EU024678	Rose spring dwarf-associated virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Luteovirus	Luteoviridae	Soybean dwarf virus	AB038147	NC_003056	AB038147	Soybean dwarf virus genomic RNA, complete genome, strain:YS.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Barley virus G	KT962089	NC_029906	KT962089	Barley virus G isolate Gimje, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Beet chlorosis virus	AF352024	NC_002766	AF352024	Beet chlorosis virus isolate BChV-2a, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Beet mild yellowing virus	X83110	NC_003491	X83110	Beet mild yellowing virus genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Beet western yellows virus	AF473561	NC_004756	AF473561	Beet western yellows virus strain USA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Brassica yellows virus	HQ388348	NC_016038	HQ388348	Brassica yellows virus isolate BrYV-ABJ, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Carrot red leaf virus	AY695933	NC_006265	AY695933	Carrot red leaf virus strain UK-1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Cereal yellow dwarf virus-RPS	AF235168	NC_002198	AF235168	Cereal yellow dwarf virus-RPS RPV Mex-1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Cereal yellow dwarf virus-RPV	L25299	NC_004751	L25299	Cereal yellow dwarf virus - RPV complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Chickpea chlorotic stunt virus	AY956384	NC_008249	AY956384	Chickpea chlorotic stunt virus isolate Et-fb-am1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Luteoviridae		Polerovirus	Luteoviridae	Cotton leafroll dwarf virus	GU167940	NC_014545	GU167940	Cotton leafroll dwarf virus isolate ARG, complete sequence.	plants
